candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,1064,2539,True,0.012831,0.006952,111,0.634848,N/A,N/A
2,split,898,1508,276,733,True,0.044126,0.026176,57,0.934426,N/A,N/A
3,split,292,2111,768,992,False,0.120634,0.06371,190,0.97801,N/A,N/A
4,split,301,2110,2837,3261,False,0.143597,0.074938,436,0.977888,N/A,N/A
