candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,304,2114,1003,2694,False,0.088606,0.046479,1030,0.977901,N/A,N/A
2,split,304,2113,2720,3248,False,0.083551,0.044277,305,0.977888,N/A,N/A
