candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,873,1848,True,0.016135,0.009091,24,0.469362,N/A,N/A
2,compound_keep,0,2399,1915,3259,True,0.013556,0.008323,40,0.393497,N/A,N/A
3,split,301,2112,304,732,False,0.111297,0.058025,326,0.977913,N/A,N/A
