candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,305,2117,308,1318,False,0.12569,0.066791,897,0.977925,N/A,N/A
2,split,306,2111,1586,2021,True,0.051056,0.028186,164,0.977839,N/A,N/A
3,split,336,2113,2153,2939,False,0.067243,0.035446,346,0.97749,N/A,N/A
4,split,363,2117,2965,3261,False,0.122797,0.065112,247,0.977195,N/A,N/A
