candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,308,690,True,0.018685,0.009293,69,0.526469,N/A,N/A
2,split,308,2086,759,3248,False,0.058111,0.030866,996,0.977503,N/A,N/A
