candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,278,2084,1039,1583,True,0.040266,0.022567,152,0.977852,N/A,N/A
2,split,276,2084,1733,2229,False,0.084767,0.044054,289,0.977876,N/A,N/A
3,split,276,2084,2246,2728,False,0.087356,0.0458,295,0.977876,N/A,N/A
4,split,277,465,2760,3012,True,0.033477,0.017836,8,0.787234,N/A,N/A
5,split,726,1632,2760,3012,True,0.042008,0.026118,41,0.95585,N/A,N/A
