candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,298,1126,True,0.017648,0.010445,38,0.677366,N/A,N/A
2,split,276,2084,1776,2200,True,0.043936,0.023858,134,0.977876,N/A,N/A
3,split,278,441,2404,2630,True,0.041153,0.021282,6,0.754601,N/A,N/A
4,split,710,1645,2404,2630,True,0.032814,0.018494,34,0.957219,N/A,N/A
5,split,276,2089,2650,3261,False,0.08512,0.044683,371,0.977937,N/A,N/A
