candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,304,2115,486,3004,False,0.069748,0.037563,1294,0.977913,N/A,N/A
2,split,305,2114,3037,3258,False,0.091188,0.049361,163,0.977888,N/A,N/A
