candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,302,2109,308,732,False,0.129778,0.067787,383,0.977864,N/A,N/A
2,split,302,2112,989,1727,False,0.109672,0.056616,545,0.977901,N/A,N/A
3,split,301,2113,1748,2358,False,0.061626,0.033187,249,0.977925,N/A,N/A
4,split,301,2109,2378,3249,True,0.044385,0.023217,280,0.977876,N/A,N/A
