candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,302,2110,442,859,False,0.074183,0.040273,235,0.977876,N/A,N/A
2,split,302,2111,892,1183,False,0.118704,0.062401,230,0.977888,N/A,N/A
3,split,333,2112,1450,2522,False,0.068825,0.0365,511,0.977515,N/A,N/A
4,split,360,2114,2555,3061,False,0.086465,0.046321,310,0.977195,N/A,N/A
