candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,2252,2998,True,0.028874,0.02231,42,0.639016,N/A,N/A
2,split,279,2086,1232,1522,False,0.104593,0.055014,206,0.977864,N/A,N/A
3,split,279,2091,1545,2113,False,0.094521,0.0498,365,0.977925,N/A,N/A
