candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,1398,1646,True,0.007765,0.004222,25,0.146311,N/A,N/A
2,split,277,2085,308,1181,False,0.109485,0.05825,677,0.977876,N/A,N/A
3,split,276,2085,1686,2497,False,0.125794,0.066042,700,0.977888,N/A,N/A
4,split,276,2087,2527,3015,False,0.126942,0.064738,396,0.977913,N/A,N/A
5,split,277,2089,3037,3261,False,0.130566,0.067765,197,0.977925,N/A,N/A
