candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,406,2113,674,903,False,0.067362,0.035142,103,0.976567,N/A,N/A
2,split,315,2113,923,2094,False,0.087838,0.043838,676,0.977753,N/A,N/A
3,split,303,2115,2135,3134,False,0.128044,0.067249,880,0.977925,N/A,N/A
