candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,2393,3259,True,0.015104,0.009362,27,0.466028,N/A,N/A
2,split,271,2079,292,999,False,0.077118,0.03817,299,0.977876,N/A,N/A
3,split,270,2080,1018,1575,False,0.1115,0.058831,434,0.977901,N/A,N/A
4,split,270,2079,1594,1819,False,0.106465,0.054854,148,0.977888,N/A,N/A
5,split,271,2079,1871,2334,False,0.090903,0.04795,290,0.977876,N/A,N/A
