candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,301,2110,308,1162,False,0.116423,0.061124,698,0.977888,N/A,N/A
2,split,301,2114,1182,1406,False,0.12584,0.065859,193,0.977937,N/A,N/A
3,split,775,1631,1423,1921,True,0.052059,0.026177,79,0.953271,N/A,N/A
4,split,302,2111,1940,2298,False,0.110557,0.057767,267,0.977888,N/A,N/A
5,split,301,1589,2315,2701,True,0.042881,0.021995,79,0.968944,N/A,N/A
6,split,932,1482,2719,2966,True,0.043342,0.019823,21,0.927273,N/A,N/A
7,split,303,423,2985,3276,True,0.031214,0.01512,3,0.666667,N/A,N/A
8,split,920,1497,2985,3276,True,0.039129,0.018349,23,0.930676,N/A,N/A
