candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,412,1165,True,0.019415,0.011623,72,0.608587,N/A,N/A
2,split,422,2115,1286,1644,False,0.129067,0.068737,298,0.976373,N/A,N/A
3,split,296,2111,1665,2175,True,0.051738,0.028664,210,0.977961,N/A,N/A
4,split,367,2114,2196,2753,True,0.03734,0.018301,133,0.977104,N/A,N/A
5,split,419,2117,3009,3249,False,0.073606,0.038158,111,0.976443,N/A,N/A
