candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,1020,1521,433,736,False,0.06681,0.039597,43,0.92016,N/A,N/A
2,split,307,2117,771,1929,False,0.076869,0.040503,605,0.977901,N/A,N/A
3,split,307,2115,2105,2849,False,0.08898,0.047052,449,0.977876,N/A,N/A
4,split,334,2113,2887,3261,False,0.118444,0.062575,293,0.977515,N/A,N/A
