candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,525,1839,418,1202,True,0.051227,0.02498,139,0.969559,N/A,N/A
2,split,279,2088,1221,2147,False,0.090652,0.047615,589,0.977888,N/A,N/A
3,split,279,2088,2166,2619,False,0.071043,0.036627,218,0.977888,N/A,N/A
