candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,302,2110,303,797,False,0.090809,0.048142,308,0.977876,N/A,N/A
2,split,302,2111,831,1847,False,0.097615,0.052621,737,0.977888,N/A,N/A
3,split,302,2114,2326,2813,False,0.127243,0.067482,413,0.977925,N/A,N/A
4,split,302,2112,2838,3261,False,0.132743,0.068935,373,0.977901,N/A,N/A
