candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,303,2111,309,1574,False,0.071601,0.03649,590,0.977876,N/A,N/A
2,split,301,2112,1627,3259,False,0.099828,0.053027,1149,0.977913,N/A,N/A
