candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,408,2006,553,774,False,0.055227,0.033246,59,0.974969,N/A,N/A
2,split,304,2114,803,1330,False,0.116357,0.060074,410,0.977901,N/A,N/A
3,split,305,2117,1592,3261,False,0.105523,0.055363,1210,0.977925,N/A,N/A
