candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,1566,2836,True,0.019384,0.006554,62,0.671113,N/A,N/A
2,split,277,2089,419,758,False,0.062079,0.034371,161,0.977925,N/A,N/A
3,split,276,2084,776,1177,False,0.06415,0.034111,175,0.977876,N/A,N/A
4,split,277,2086,1196,1487,False,0.126397,0.06696,268,0.977888,N/A,N/A
