candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,311,2088,706,1267,False,0.079545,0.041886,316,0.97749,N/A,N/A
2,split,308,2087,1287,2793,False,0.067363,0.035842,671,0.977515,N/A,N/A
