candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,302,2112,303,797,False,0.107601,0.058779,400,0.977901,N/A,N/A
2,split,691,1721,854,1195,False,0.073314,0.042032,86,0.961165,N/A,N/A
3,split,302,2110,1253,1712,False,0.074086,0.040918,260,0.977876,N/A,N/A
4,split,302,2110,2664,3249,False,0.087948,0.047358,381,0.977876,N/A,N/A
