candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,302,2108,309,596,True,0.045819,0.02466,95,0.977852,N/A,N/A
2,split,301,662,627,974,True,0.041264,0.021283,19,0.889197,N/A,N/A
3,split,829,1587,627,974,True,0.036422,0.021922,39,0.94723,N/A,N/A
4,split,302,2110,2750,3315,False,0.068089,0.035067,248,0.977876,N/A,N/A
