candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,370,2081,308,1015,False,0.094129,0.050273,445,0.976622,N/A,N/A
2,split,274,2079,1282,1951,False,0.088219,0.046568,407,0.977839,N/A,N/A
3,split,367,2079,2671,3261,False,0.101336,0.054514,403,0.976636,N/A,N/A
