candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,276,2082,309,778,True,0.038413,0.020913,129,0.977852,N/A,N/A
2,split,277,2085,1272,1829,False,0.140731,0.073949,530,0.977876,N/A,N/A
3,split,276,2086,1860,2671,False,0.128946,0.067762,687,0.977901,N/A,N/A
4,split,273,2087,2709,3249,False,0.107066,0.05695,397,0.977949,N/A,N/A
