candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,311,960,True,0.005811,0.003053,16,0.253856,N/A,N/A
2,split,308,2088,1103,1743,False,0.111177,0.058493,467,0.977528,N/A,N/A
3,split,552,1808,1783,2629,True,0.027637,0.016262,19,0.968153,N/A,N/A
4,split,402,2086,2704,3017,False,0.07758,0.040374,147,0.976247,N/A,N/A
5,split,279,2085,3037,3260,False,0.129017,0.066413,210,0.977852,N/A,N/A
