candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,277,2083,501,933,False,0.064491,0.034242,195,0.977852,N/A,N/A
2,split,917,1440,1484,1948,False,0.066522,0.030679,38,0.923518,N/A,N/A
3,split,277,2084,1979,2274,False,0.131926,0.068982,262,0.977864,N/A,N/A
4,split,278,1724,2303,2748,True,0.036426,0.02148,90,0.972337,N/A,N/A
5,split,276,2089,2771,3261,False,0.12897,0.06829,438,0.977937,N/A,N/A
