candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,305,2112,302,637,False,0.069836,0.03628,156,0.977864,N/A,N/A
2,split,305,2112,758,1941,False,0.066684,0.035491,569,0.977864,N/A,N/A
3,split,305,2113,2594,3328,False,0.080109,0.043044,432,0.977876,N/A,N/A
