candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,305,2117,551,1705,False,0.115295,0.060911,953,0.977925,N/A,N/A
2,split,305,2113,1737,2063,False,0.11223,0.058158,255,0.977876,N/A,N/A
3,split,305,2113,2082,2427,False,0.116918,0.059545,245,0.977876,N/A,N/A
4,split,305,2113,2459,3127,False,0.12038,0.062228,535,0.977876,N/A,N/A
