candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,301,2111,304,671,False,0.075296,0.040426,205,0.977901,N/A,N/A
2,split,303,1988,1101,1611,True,0.040294,0.023472,124,0.976261,N/A,N/A
3,split,303,2111,1633,1857,False,0.129827,0.068058,206,0.977876,N/A,N/A
4,split,292,2110,1874,2170,False,0.101119,0.053272,200,0.977998,N/A,N/A
5,split,302,2110,2634,3261,False,0.115513,0.062102,514,0.977876,N/A,N/A
