candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,301,2111,625,1377,False,0.112606,0.059403,577,0.977901,N/A,N/A
2,split,302,2112,1637,2399,False,0.1057,0.05613,570,0.977901,N/A,N/A
3,split,301,2110,2649,3259,False,0.092505,0.05103,425,0.977888,N/A,N/A
