candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,305,2114,308,798,False,0.119268,0.062505,389,0.977888,N/A,N/A
2,split,300,2113,817,1285,False,0.109185,0.057904,331,0.977937,N/A,N/A
3,split,305,2113,1668,1893,False,0.106448,0.055307,170,0.977876,N/A,N/A
4,split,307,2111,1911,2487,True,0.031671,0.017651,119,0.977827,N/A,N/A
5,split,305,2114,2937,3261,False,0.095022,0.048932,201,0.977888,N/A,N/A
