candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,278,2088,303,533,False,0.098225,0.051424,154,0.977901,N/A,N/A
2,split,276,2088,551,1962,False,0.123666,0.064979,1203,0.977925,N/A,N/A
3,split,278,2087,1981,2483,False,0.097084,0.047769,308,0.977888,N/A,N/A
4,split,310,2088,2535,3261,False,0.080027,0.043382,411,0.977503,N/A,N/A
