candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,279,1481,641,1105,True,0.044663,0.025125,102,0.966722,N/A,N/A
2,split,279,2089,1125,2257,False,0.075757,0.039955,603,0.977901,N/A,N/A
3,split,307,2085,2273,3069,False,0.084784,0.044867,455,0.977503,N/A,N/A
