candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,336,2114,308,1085,False,0.104413,0.055044,551,0.977503,N/A,N/A
2,split,304,1606,1170,2154,True,0.027274,0.016515,25,0.969278,N/A,N/A
3,split,363,2113,2291,2825,False,0.080711,0.042131,290,0.977143,N/A,N/A
4,split,337,2112,2883,3261,False,0.110227,0.057402,280,0.977465,N/A,N/A
