candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,2168,3248,True,0.033016,0.018461,52,0.56857,N/A,N/A
2,split,275,2077,308,1669,True,0.016995,0.009505,106,0.977802,N/A,N/A
3,split,277,2086,1807,2036,False,0.117614,0.060249,182,0.977888,N/A,N/A
