candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,305,2086,308,2032,False,0.105349,0.055573,1214,0.977541,N/A,N/A
2,split,305,2086,2051,2359,False,0.090687,0.046977,181,0.977541,N/A,N/A
3,split,277,2088,2771,3328,False,0.127856,0.067102,474,0.977913,N/A,N/A
