candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,302,2113,309,532,False,0.095723,0.053131,157,0.977913,N/A,N/A
2,split,301,2119,551,1907,False,0.087432,0.046167,813,0.977998,N/A,N/A
3,split,301,2114,1926,3277,False,0.094972,0.049904,889,0.977937,N/A,N/A
