candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,592,1627,True,0.031819,0.017012,258,0.683618,N/A,N/A
2,split,337,2114,1728,3249,False,0.078985,0.041901,826,0.97749,N/A,N/A
