candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,split,383,2032,314,1760,True,0.021288,0.01313,58,0.975743,N/A,N/A
2,split,304,2114,2701,3261,False,0.114162,0.060398,439,0.977901,N/A,N/A
