candidate_index,mode,left,right,top,bottom,cv_keep,fg_ratio,edge_density,cc_big,x_span_ratio,gemini_result,figure_num
1,compound_keep,0,2399,1634,2515,True,0.010749,0.006275,34,0.526053,N/A,N/A
2,split,276,2089,305,1598,False,0.126502,0.066447,1107,0.977937,N/A,N/A
3,split,275,2089,2538,3342,False,0.065427,0.034869,368,0.977949,N/A,N/A
